"var.x"	"var.y"	"prev"	"estimate"	"lower"	"upper"	"se"	"p.value"	"n"	"estimate.infl"	"lower.infl"	"upper.infl"	"se.infl"	"p.value.infl"	"n.infl"	"message"	"q.value"	"q.value.infl"
"hMGS.01559"	"sbp_m_all"	74.722598105548	-0.303773468818856	-0.45466565704047	-0.152881280597243	0.0769611454678492	8.06254287548527e-05	3695	-0.294945460737059	-0.445598854738239	-0.14429206673588	0.076839343425739	0.000125947174987852	3694	NA	0.0120918907234255	0.0204114078892394
"hMGS.00195"	"sbp_m_all"	84.68200270636	-0.246202997472813	-0.369346382470805	-0.123059612474821	0.0628081286243573	9.02379904733243e-05	3695	-0.237792006364754	-0.360762808946118	-0.114821203783389	0.0627200986312612	0.000152323939471936	3694	NA	0.0120918907234255	0.0204114078892394
"hMGS.01022"	"sbp_m_all"	72.1786197564276	0.313931704113054	0.137616671278808	0.4902467369473	0.0899278289356888	0.000487168390612447	3695	0.328411550610469	0.151867909257356	0.504955191963582	0.090044420024524	0.000268878885747977	3694	NA	0.0435203762280452	0.0240198471268192
"hMGS.00030"	"sbp_m_all"	81.4343707713126	0.293044692811827	0.120377299784789	0.465712085838865	0.0880673844612239	0.000885139737530628	3695	0.306575070390057	0.13370802401941	0.479442116760703	0.0881692074123683	0.000512872332706278	3694	NA	0.0593043624145521	0.0343624462913206
"hMGS.00080"	"sbp_m_all"	72.2327469553451	-0.166836425863795	-0.270869905554421	-0.0628029461731694	0.0530613006435939	0.00167896079705617	3695	-0.160928080389572	-0.264757023383173	-0.0570991373959704	0.0529569735956585	0.00239205544865068	3694	NA	0.0788974791262523	0.0985396716747032
"hMGS.00224"	"sbp_m_all"	76.8876860622463	-0.176612341874736	-0.287266863988458	-0.0659578197610143	0.0564383012363902	0.0017663614729758	3695	-0.169984751084379	-0.280463630593118	-0.0595058715756388	0.0563487110273561	0.00257379739448852	3694	NA	0.0788974791262523	0.0985396716747032
"hMGS.03501"	"sbp_m_all"	88.9039242219215	-0.298734852461795	-0.492971891204377	-0.104497813719214	0.0990687799686295	0.0025842146328322	3695	-0.311470781771372	-0.505615670351433	-0.117325893191311	0.0990217702485902	0.00167178435027327	3694	NA	0.0853185866913445	0.0896076411746472
"hMGS.00055"	"sbp_m_all"	82.6522327469553	-0.174925280214006	-0.28955609208605	-0.0602944683419626	0.0584663705361943	0.00279146330178678	3695	-0.167575899994662	-0.282032561284906	-0.0531192387044176	0.0583775411271233	0.00412162391637748	3694	NA	0.0853185866913445	0.102806624611517
"hMGS.00647"	"sbp_m_all"	59.2963464140731	0.158648823813968	0.0544059290525443	0.262891718575393	0.0531681108364662	0.00286517641873918	3695	0.151993340972044	0.0479093456885691	0.256077336255519	0.0530870606117729	0.0042196748907712	3694	NA	0.0853185866913445	0.102806624611517
"hMGS.00208"	"sbp_m_all"	55.3721244925575	0.143958717179468	0.0432377751234707	0.244679659235465	0.0513717718895146	0.00510142764902314	3695	0.139429905560072	0.0389232258317065	0.239936585288438	0.05126248453565	0.00656135539916503	3694	NA	0.13671826099382	0.135950380650954
"hMGS.00004"	"sbp_m_all"	80.9201623815968	0.133175506874997	0.0388880466883203	0.227462967061674	0.0480904347981448	0.00564716857853121	3695	0.139177008118205	0.0450565330053882	0.233297483231022	0.0480052610731813	0.00376393111165064	3694	NA	0.137585561731488	0.102806624611517
"hMGS.00050"	"sbp_m_all"	96.021650879567	0.219717577264069	0.0610800221109573	0.378355132417181	0.0809115972317367	0.00664888124013299	3695	0.238982658250848	0.0803972840300688	0.397568032471627	0.0808849751632835	0.00315120733806049	3694	NA	0.148491681029637	0.102806624611517
"hMGS.00040"	"sbp_m_all"	89.5263870094723	0.181689510000988	0.0415439784283374	0.321835041573638	0.0714799140310092	0.0110693964637995	3695	0.190848462398788	0.0507289620217212	0.330967962775854	0.0714666302840284	0.00760916309613549	3694	NA	0.195081951058083	0.135950380650954
"hMGS.00002"	"sbp_m_all"	88.0378890392422	0.174841087079867	0.0394170972131614	0.310265076946573	0.069071735964627	0.0114066952313552	3695	0.185101504804949	0.0498146288288401	0.320388380781058	0.0690017957646689	0.0073397366466534	3694	NA	0.195081951058083	0.135950380650954
"hMGS.05757"	"sbp_m_all"	68.3355886332882	0.11733018712382	0.025433670396509	0.20922670385113	0.0468709565100346	0.0123497980498233	3695	0.121318333773981	0.0296023594800714	0.21303430806789	0.0467788680973279	0.00954080856816544	3694	NA	0.195081951058083	0.150408040956961
"hMGS.00025"	"sbp_m_all"	87.5507442489851	-0.141199007356192	-0.252096158971711	-0.0303018557406728	0.0565620521382936	0.0125923845080389	3695	-0.132245181715457	-0.243042215827997	-0.0214481476029176	0.0565109827838336	0.0193298506733247	3694	NA	0.195081951058083	0.246685713354811
"hMGS.00067"	"sbp_m_all"	98.2679296346414	0.297676884530457	0.0633650614946379	0.531988707566275	0.119508547858103	0.0127891495817307	3695	0.323617166657874	0.0891462630457135	0.558088070270034	0.119589674069056	0.00684097043315302	3694	NA	0.195081951058083	0.135950380650954
"hMGS.01431"	"sbp_m_all"	62.1380243572395	-0.195244446966749	-0.349462365131765	-0.0410265288017342	0.0786574028352951	0.013102519100916	3695	-0.187487231970574	-0.341618491466051	-0.0333559724750976	0.0786131959358438	0.0171340777362886	3694	NA	0.195081951058083	0.229596641666267
"hMGS.00006"	"sbp_m_all"	82.1650879566982	0.11775567414249	0.0233614481132641	0.212149900171715	0.0481448897148387	0.0144986173188745	3695	0.124853032244561	0.0305825101976179	0.219123554291505	0.0480817910974649	0.00945154389202245	3694	NA	0.204506812708336	0.150408040956961
"hMGS.04286"	"sbp_m_all"	57.1583220568336	0.145427513282833	0.0251899237224958	0.26566510284317	0.0613260549132337	0.0177744228832368	3695	0.151082438425959	0.0310778967887548	0.271086980063163	0.061207185199142	0.01361920706877	3694	NA	0.238177266635374	0.202774860801687
"hMGS.01165"	"sbp_m_all"	77.1853856562923	-0.148002964385888	-0.272878979437365	-0.0231269493344117	0.0636918403337558	0.0201955235933437	3695	-0.140436498626373	-0.265112065084701	-0.0157609321680437	0.0635895973761803	0.0272739522707484	3694	NA	0.242336868798498	0.270719229946688
"hMGS.00033"	"sbp_m_all"	61.4343707713126	-0.110610416160396	-0.203943290151199	-0.0172775421695935	0.0476035570614765	0.0202041425079751	3695	-0.105995926171997	-0.19928906846788	-0.0127027838761143	0.0475832877690333	0.025970112983081	3694	NA	0.242336868798498	0.270719229946688
"hMGS.00609"	"sbp_m_all"	51.6644113667118	-0.154692771853958	-0.285922558883475	-0.0234629848244406	0.0669325221426333	0.0208798350951453	3695	-0.162401274826578	-0.293579767550428	-0.0312227821027275	0.066906353615902	0.0152611193754962	3694	NA	0.242336868798498	0.21526210487542
"hMGS.00094"	"sbp_m_all"	82.192151556157	-0.127914624393528	-0.237118671898749	-0.0187105768883061	0.0556985002655257	0.0217018091461341	3695	-0.120184367906934	-0.229232637419027	-0.0111360983948402	0.0556190418846899	0.0307732516800827	3694	NA	0.242336868798498	0.274907715008739
"hMGS.01466"	"sbp_m_all"	57.7807848443843	0.137192412064073	0.0192526435098811	0.255132180618265	0.0601540728590448	0.0226257965260604	3695	0.130656566538148	0.0128198007318548	0.248493332344441	0.0601015315718492	0.0297757936398687	3694	NA	0.242548538759367	0.274907715008739
"hMGS.00126"	"sbp_m_all"	90.7983761840325	-0.16862870657116	-0.314855541035646	-0.0224018721066734	0.0745816255378056	0.0238194450775903	3695	-0.155630236013816	-0.301704732493283	-0.00955573953434982	0.0745039199092969	0.0367885530889534	3694	NA	0.245523510799777	0.298829558458494
"hMGS.02378"	"sbp_m_all"	66.468200270636	-0.155372809156668	-0.292941124556815	-0.0178044937565209	0.0701654290925125	0.0268656487178918	3695	-0.147436047316123	-0.284976045293419	-0.00989604933882607	0.0701509794015672	0.0356497564882359	3694	NA	0.266666439125741	0.298829558458494
"hMGS.00322"	"sbp_m_all"	34.9661705006766	-0.120799612463565	-0.230182253623239	-0.0114169713038909	0.0557895902840478	0.0304328727394095	3695	-0.126719747779317	-0.235957094993614	-0.0174824005650198	0.0557154791842947	0.0230004972300452	3694	NA	0.290145435032562	0.270719229946688
"hMGS.00336"	"sbp_m_all"	53.4776725304465	-0.0980320193512817	-0.18741473487325	-0.00864930382931314	0.0455888157808045	0.031594249613043	3695	-0.0935545088907945	-0.18280975804789	-0.00429925973369939	0.0455237984381436	0.0399449877727119	3694	NA	0.290145435032562	0.298829558458494
"hMGS.00086"	"sbp_m_all"	42.8687415426252	-0.109627140068801	-0.210098354773265	-0.00915592536433769	0.0512444007959199	0.0324789666081226	3695	-0.114614820620685	-0.214955449909018	-0.0142741913323522	0.0511777920740412	0.025181961076412	3694	NA	0.290145435032562	0.270719229946688
"hMGS.05848"	"sbp_m_all"	41.48849797023	-0.104175428812756	-0.202952654444415	-0.00539820318109586	0.0503803975563252	0.0387328158748062	3695	-0.10936591044165	-0.208078033175481	-0.0106537877078185	0.0503471876575789	0.0299035228830209	3694	NA	0.324825747265535	0.274907715008739
"hMGS.00237"	"sbp_m_all"	82.3274695534506	-0.120598371776192	-0.23561761254289	-0.00557913100949349	0.0586644850510526	0.0398810079567681	3695	-0.114082787309216	-0.228998616340643	0.000833041722211061	0.0586117353050155	0.0516831581847226	3694	NA	0.324825747265535	0.314797418034219
"hMGS.00403"	"sbp_m_all"	88.3085250338295	0.123075164486121	0.00562500520814868	0.240525323764093	0.0599043522394841	0.0399972002229949	3695	0.132760259887794	0.0154458970191251	0.250074622756462	0.0598350848781196	0.0265650374158214	3694	NA	0.324825747265535	0.270719229946688
"hMGS.00717"	"sbp_m_all"	73.9377537212449	0.142153875244479	0.00352649424714238	0.280781256241816	0.0707055955679673	0.0444528894054152	3695	0.13359417599937	-0.00484906869897944	0.27203742069772	0.0706116718768832	0.058577651075521	3694	NA	0.347275426238605	0.33401724443063
